name,mean_pred,std_pred,mean_true_cate,std_true_cate,bias,rmse,mae,total_time,backend,sign_precision,pearson_correlation,target,case_id,case_slug,case_title,setting_id,n,p_x,p_w,p_z,horizon
Proper No PCI Conditional,0.0962414819964755,0.0935292149527014,0.2146281799169252,0.1402448559940027,-0.1183866979204496,0.1855488986261844,0.1286116605321886,65.0399329662323,ProperNoPCIConditionalCensoredSurvivalForest,0.911625,0.3050756828808991,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,6.221289819187724
Final Conditional PCI Surv-Only,0.1229679732694857,0.0305309195158275,0.1561075403556551,0.0535228954731097,-0.0331395670861693,0.0610256690820984,0.0515325503811533,68.70685935020447,ConditionalCensoringFinalPCISurvOnlyCensoredModel,1.0,0.3582809200963797,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521
Final Conditional PCI X-Only,0.1228365421335973,0.0327353746158987,0.1561075403556551,0.0535228954731097,-0.0332709982220578,0.068035921185051,0.0572510118866551,67.83412265777588,ConditionalCensoringFinalPCIXOnlyCensoredModel,0.9999375,0.1182523047474328,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521
Proper No PCI Conditional,0.0700089690902875,0.0317271045906994,0.1561075403556551,0.0535228954731097,-0.0860985712653675,0.1039784387142715,0.090521718705306,57.23044753074646,ProperNoPCIConditionalCensoredSurvivalForest,0.9829375,0.1391998067489843,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S06,16000,5,1,1,0.3267957079017521
Final Conditional PCI Surv-Only,0.125483180254469,0.0595288849984037,0.2027032402370965,0.1123290277245756,-0.0772200599826274,0.1223081033524611,0.0915844489258516,8.099482536315918,ConditionalCensoringFinalPCISurvOnlyCensoredModel,1.0,0.5357675424556766,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253104
Final Conditional PCI X-Only,0.124205806549241,0.0594272269815819,0.2027032402370965,0.1123290277245756,-0.0784974336878554,0.1480749310861186,0.1088858949516353,7.985204458236694,ConditionalCensoringFinalPCIXOnlyCensoredModel,0.998,0.0288422794244568,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253104
Proper No PCI Conditional,0.0489698112978247,0.0602389846441264,0.2027032402370965,0.1123290277245756,-0.1537334289392717,0.1861887471614377,0.1541103135725504,6.658026218414307,ProperNoPCIConditionalCensoredSurvivalForest,0.831,0.3852949552682566,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,3.971124956253104
Final Conditional PCI Surv-Only,0.1292347783491834,0.0536499015494085,0.1633974223845869,0.0498082176627516,-0.0341626440354034,0.0588072382407908,0.0485441666884624,7.88675594329834,ConditionalCensoringFinalPCISurvOnlyCensoredModel,0.9705,0.5740510819301633,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3370616018793481
Final Conditional PCI X-Only,0.1308961421159578,0.0578880133880031,0.1633974223845869,0.0498082176627516,-0.0325012802686291,0.0810889801608354,0.0658627794341275,7.84942102432251,ConditionalCensoringFinalPCIXOnlyCensoredModel,0.9855,0.0542418911773583,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3370616018793481
Proper No PCI Conditional,0.0456339006093146,0.0310493897815808,0.1633974223845869,0.0498082176627516,-0.1177635217752722,0.1267950604051304,0.1182947786483152,6.45544958114624,ProperNoPCIConditionalCensoredSurvivalForest,0.918,0.3996673354403275,survival.probability,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S07,2000,2,1,1,0.3370616018793481
Final Conditional PCI Surv-Only,0.1736762722750833,0.1266338152541353,0.2433154875081338,0.191299634684863,-0.0696392152330504,0.1457775588747232,0.0974428487278375,9.547085523605348,ConditionalCensoringFinalPCISurvOnlyCensoredModel,0.9995,0.7477852041152845,RMST,1,linear_linear_informative_strong_beneficial_large,"Linear treatment / linear outcome DGP, informative proxies, strong confounding, beneficial treatment effect",S08,2000,5,1,1,5.323430614291711
