target,setting_id,case_id,case_slug,model,train_seconds,train_n,test_n
survival.probability,S04,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,14.073922634124756,4000,20000
survival.probability,S04,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.0878634452819824,4000,20000
RMST,S04,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.4334561824798584,4000,20000
RMST,S04,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,16.96209144592285,4000,20000
RMST,S04,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.1461470127105713,4000,20000
survival.probability,S04,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.42569565773010254,4000,20000
survival.probability,S04,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,14.381775856018066,4000,20000
survival.probability,S04,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.2166848182678223,4000,20000
RMST,S04,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.4509415626525879,4000,20000
RMST,S04,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,16.86715316772461,4000,20000
RMST,S04,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.1173079013824463,4000,20000
survival.probability,S04,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.4141712188720703,4000,20000
survival.probability,S04,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,14.85115647315979,4000,20000
survival.probability,S04,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.121946334838867,4000,20000
RMST,S04,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.4388294219970703,4000,20000
RMST,S04,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,17.1142315864563,4000,20000
RMST,S04,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.2633473873138428,4000,20000
survival.probability,S04,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.42552709579467773,4000,20000
survival.probability,S04,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,14.553252458572388,4000,20000
survival.probability,S04,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.0977988243103027,4000,20000
RMST,S04,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.42844700813293457,4000,20000
RMST,S04,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,16.65872359275818,4000,20000
RMST,S04,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.1346163749694824,4000,20000
survival.probability,S04,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.4193124771118164,4000,20000
survival.probability,S04,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,13.695117950439453,4000,20000
survival.probability,S04,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.12394380569458,4000,20000
RMST,S04,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.4536774158477783,4000,20000
RMST,S04,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,16.53921365737915,4000,20000
RMST,S04,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.121427059173584,4000,20000
survival.probability,S04,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.4429006576538086,4000,20000
survival.probability,S04,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,13.919376134872437,4000,20000
survival.probability,S04,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.083984613418579,4000,20000
RMST,S04,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.6152522563934326,4000,20000
RMST,S04,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,17.174804210662842,4000,20000
RMST,S04,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.1191742420196533,4000,20000
survival.probability,S04,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.41948652267456055,4000,20000
survival.probability,S04,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,14.500605344772339,4000,20000
survival.probability,S04,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.1382639408111572,4000,20000
RMST,S04,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.44588613510131836,4000,20000
RMST,S04,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,16.800418615341187,4000,20000
RMST,S04,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.268531084060669,4000,20000
survival.probability,S04,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.40842270851135254,4000,20000
survival.probability,S04,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,14.119511842727661,4000,20000
survival.probability,S04,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.1355435848236084,4000,20000
RMST,S05,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.6982021331787109,8000,20000
RMST,S05,1,linear_linear_informative_strong_beneficial_large,Final Conditional,35.0323588848114,8000,20000
RMST,S05,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,4.2265543937683105,8000,20000
survival.probability,S05,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.6349234580993652,8000,20000
survival.probability,S05,1,linear_linear_informative_strong_beneficial_large,Final Conditional,26.576285362243652,8000,20000
survival.probability,S05,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,4.025709629058838,8000,20000
RMST,S05,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.7044880390167236,8000,20000
RMST,S05,2,linear_linear_informative_weak_harmful_small,Final Conditional,33.064552545547485,8000,20000
RMST,S05,2,linear_linear_informative_weak_harmful_small,Revised Conditional,4.178615093231201,8000,20000
survival.probability,S05,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.629570484161377,8000,20000
survival.probability,S05,2,linear_linear_informative_weak_harmful_small,Final Conditional,26.936882257461548,8000,20000
survival.probability,S05,2,linear_linear_informative_weak_harmful_small,Revised Conditional,3.866272211074829,8000,20000
RMST,S05,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.711683988571167,8000,20000
RMST,S05,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,33.30809807777405,8000,20000
RMST,S05,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,4.2011494636535645,8000,20000
survival.probability,S05,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.6627914905548096,8000,20000
survival.probability,S05,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,28.00377368927002,8000,20000
survival.probability,S05,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,3.8222854137420654,8000,20000
RMST,S05,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.8565177917480469,8000,20000
RMST,S05,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,33.313594818115234,8000,20000
RMST,S05,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,4.14633321762085,8000,20000
survival.probability,S05,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.6745965480804443,8000,20000
survival.probability,S05,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,27.13596773147583,8000,20000
survival.probability,S05,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,3.8729231357574463,8000,20000
RMST,S05,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.7213644981384277,8000,20000
RMST,S05,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,32.807063579559326,8000,20000
RMST,S05,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,4.099154233932495,8000,20000
survival.probability,S05,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.7962894439697266,8000,20000
survival.probability,S05,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,27.022754192352295,8000,20000
survival.probability,S05,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,3.807528257369995,8000,20000
RMST,S05,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.6813890933990479,8000,20000
RMST,S05,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,33.16964602470398,8000,20000
RMST,S05,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,4.058180809020996,8000,20000
survival.probability,S05,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.653721809387207,8000,20000
survival.probability,S05,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,28.20578384399414,8000,20000
survival.probability,S05,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,3.9671578407287598,8000,20000
RMST,S05,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.707913875579834,8000,20000
RMST,S05,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,33.56407189369202,8000,20000
RMST,S05,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,4.161771059036255,8000,20000
survival.probability,S05,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.6474158763885498,8000,20000
survival.probability,S05,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,28.76203751564026,8000,20000
survival.probability,S05,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,3.912552833557129,8000,20000
RMST,S05,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.7449758052825928,8000,20000
RMST,S05,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,33.598368644714355,8000,20000
RMST,S05,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,4.29741358757019,8000,20000
survival.probability,S05,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.6667172908782959,8000,20000
survival.probability,S05,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,28.044785737991333,8000,20000
survival.probability,S05,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,3.927166223526001,8000,20000
RMST,S05,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.6945829391479492,8000,20000
RMST,S05,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,33.52103853225708,8000,20000
RMST,S05,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,4.255337476730347,8000,20000
survival.probability,S05,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.6813054084777832,8000,20000
survival.probability,S05,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,26.139451503753662,8000,20000
survival.probability,S05,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,4.01403546333313,8000,20000
RMST,S05,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.7231676578521729,8000,20000
RMST,S05,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,32.826303005218506,8000,20000
RMST,S05,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,4.072801828384399,8000,20000
survival.probability,S05,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,1.0105888843536377,8000,20000
survival.probability,S05,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,25.97357702255249,8000,20000
survival.probability,S05,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,3.825981378555298,8000,20000
RMST,S05,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.7064199447631836,8000,20000
RMST,S05,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,33.41575765609741,8000,20000
RMST,S05,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,4.157100200653076,8000,20000
survival.probability,S05,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.7248842716217041,8000,20000
survival.probability,S05,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,27.75403094291687,8000,20000
survival.probability,S05,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,3.808783531188965,8000,20000
RMST,S05,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.9391787052154541,8000,20000
RMST,S05,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,36.896286725997925,8000,20000
RMST,S05,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,4.10978102684021,8000,20000
survival.probability,S05,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.6622111797332764,8000,20000
survival.probability,S05,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,30.520275592803955,8000,20000
survival.probability,S05,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,3.884948253631592,8000,20000
RMST,S06,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,1.3565540313720703,16000,20000
RMST,S06,1,linear_linear_informative_strong_beneficial_large,Final Conditional,72.99167108535767,16000,20000
RMST,S06,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,8.319931268692017,16000,20000
survival.probability,S06,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,1.1744344234466553,16000,20000
survival.probability,S06,1,linear_linear_informative_strong_beneficial_large,Final Conditional,60.675124406814575,16000,20000
survival.probability,S06,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,7.742385149002075,16000,20000
RMST,S06,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,1.3016936779022217,16000,20000
RMST,S06,2,linear_linear_informative_weak_harmful_small,Final Conditional,78.09901976585388,16000,20000
RMST,S06,2,linear_linear_informative_weak_harmful_small,Revised Conditional,7.9214653968811035,16000,20000
survival.probability,S06,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,1.1533496379852295,16000,20000
survival.probability,S06,2,linear_linear_informative_weak_harmful_small,Final Conditional,142.84279537200928,16000,20000
survival.probability,S06,2,linear_linear_informative_weak_harmful_small,Revised Conditional,7.654916763305664,16000,20000
RMST,S06,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,1.2413344383239746,16000,20000
RMST,S06,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,211.27185440063477,16000,20000
RMST,S06,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,7.897733211517334,16000,20000
