model_name,rep,age_years,cate_days
final_conditional_x12_w2_z2,5,43.0,14.878524237275462
final_conditional_x12_w2_z2,5,44.0,15.701530107738105
final_conditional_x12_w2_z2,5,45.0,15.63836456419965
final_conditional_x12_w2_z2,5,46.0,15.653296848404217
final_conditional_x12_w2_z2,5,47.0,15.558846959877677
final_conditional_x12_w2_z2,5,48.0,15.497331614767017
final_conditional_x12_w2_z2,5,49.0,15.355713753992134
final_conditional_x12_w2_z2,5,50.0,15.148770484939114
final_conditional_x12_w2_z2,5,51.0,15.0650622635698
final_conditional_x12_w2_z2,5,52.0,14.991270385476737
final_conditional_x12_w2_z2,5,53.0,15.011748364052025
final_conditional_x12_w2_z2,5,54.0,15.062742462612242
final_conditional_x12_w2_z2,5,55.0,15.190739481649079
final_conditional_x12_w2_z2,5,56.0,15.23838932876059
final_conditional_x12_w2_z2,5,57.0,15.31918710467428
final_conditional_x12_w2_z2,5,58.0,15.44769018148704
final_conditional_x12_w2_z2,5,59.0,15.48584783582725
final_conditional_x12_w2_z2,5,60.0,15.502770626852449
final_conditional_x12_w2_z2,5,61.0,15.588453843552612
final_conditional_x12_w2_z2,5,62.0,15.58986244518584
final_conditional_x12_w2_z2,5,63.0,15.641821117767762
final_conditional_x12_w2_z2,5,64.0,15.778456467173779
final_conditional_x12_w2_z2,5,65.0,16.038020527648207
final_conditional_x12_w2_z2,5,66.0,16.135331670263376
final_conditional_x12_w2_z2,5,67.0,16.2204792517088
final_conditional_x12_w2_z2,5,68.0,16.26670323209792
final_conditional_x12_w2_z2,5,69.0,16.230532828847053
final_conditional_x12_w2_z2,5,70.0,16.40472854524212
final_conditional_x12_w2_z2,6,12.0,-19.10669925352991
final_conditional_x12_w2_z2,6,13.0,-19.01755967235731
final_conditional_x12_w2_z2,6,14.0,-18.59946010709009
final_conditional_x12_w2_z2,6,15.0,-18.014209461445127
final_conditional_x12_w2_z2,6,16.0,-17.677251866994528
final_conditional_x12_w2_z2,6,17.0,-17.631432286357736
final_conditional_x12_w2_z2,6,18.0,-17.700961878191194
final_conditional_x12_w2_z2,6,19.0,-17.959389779860693
final_conditional_x12_w2_z2,6,20.0,-17.9371917109461
final_conditional_x12_w2_z2,6,21.0,-18.30616900709469
final_conditional_x12_w2_z2,6,22.0,-18.712327534305274
final_conditional_x12_w2_z2,6,23.0,-19.18133881577224
final_conditional_x12_w2_z2,6,24.0,-19.239554311763168
final_conditional_x12_w2_z2,6,25.0,-15.901677053214922
final_conditional_x12_w2_z2,6,26.0,-15.544370431558674
final_conditional_x12_w2_z2,6,27.0,-14.912179969374039
final_conditional_x12_w2_z2,6,28.0,-14.395913300443032
final_conditional_x12_w2_z2,6,29.0,-14.125038148873513
final_conditional_x12_w2_z2,6,30.0,-14.157331291417414
final_conditional_x12_w2_z2,6,31.0,-14.112713961289
final_conditional_x12_w2_z2,6,32.0,-14.100456194446867
final_conditional_x12_w2_z2,6,33.0,-14.03917179710528
final_conditional_x12_w2_z2,6,34.0,-14.094356100400287
final_conditional_x12_w2_z2,6,35.0,-14.549765231984985
final_conditional_x12_w2_z2,6,36.0,-14.89217261068701
final_conditional_x12_w2_z2,6,37.0,-16.011423519624135
final_conditional_x12_w2_z2,6,38.0,-17.172493796990835
final_conditional_x12_w2_z2,6,39.0,-18.74623380951162
final_conditional_x12_w2_z2,6,40.0,-18.77808089182657
final_conditional_x12_w2_z2,6,41.0,-17.924671033018445
final_conditional_x12_w2_z2,6,42.0,-17.985623284328653
final_conditional_x12_w2_z2,6,43.0,-17.832289783765404
final_conditional_x12_w2_z2,6,44.0,-17.168896900708436
final_conditional_x12_w2_z2,6,45.0,-17.332940415065384
final_conditional_x12_w2_z2,6,46.0,-17.466795508182585
final_conditional_x12_w2_z2,6,47.0,-17.921543866205955
final_conditional_x12_w2_z2,6,48.0,-17.945823922795025
final_conditional_x12_w2_z2,6,49.0,-17.947355704840277
final_conditional_x12_w2_z2,6,50.0,-18.27069566695576
final_conditional_x12_w2_z2,6,51.0,-18.40703740834044
final_conditional_x12_w2_z2,6,52.0,-18.40918944730197
final_conditional_x12_w2_z2,6,53.0,-18.392888716664622
final_conditional_x12_w2_z2,6,54.0,-18.603703239252553
final_conditional_x12_w2_z2,6,55.0,-18.6290028854874
final_conditional_x12_w2_z2,6,56.0,-18.712693573970604
final_conditional_x12_w2_z2,6,57.0,-18.612885577916447
final_conditional_x12_w2_z2,6,58.0,-18.40515234342118
final_conditional_x12_w2_z2,6,59.0,-18.33007329974348
final_conditional_x12_w2_z2,6,60.0,-18.67155812577397
final_conditional_x12_w2_z2,6,61.0,-18.77457496777102
final_conditional_x12_w2_z2,6,62.0,-18.965993804796675
final_conditional_x12_w2_z2,6,63.0,-18.822716891575535
final_conditional_x12_w2_z2,6,64.0,-18.683591598720295
final_conditional_x12_w2_z2,6,65.0,-18.681021374882846
final_conditional_x12_w2_z2,6,66.0,-18.673252686110338
final_conditional_x12_w2_z2,6,67.0,-18.745540910750403
final_conditional_x12_w2_z2,6,68.0,-18.699657334554573
final_conditional_x12_w2_z2,6,69.0,-18.70636455002741
final_conditional_x12_w2_z2,6,70.0,-18.626420101084094
final_conditional_x12_w2_z2,7,12.0,-4.974430873961824
final_conditional_x12_w2_z2,7,13.0,-4.84706910705518
final_conditional_x12_w2_z2,7,14.0,-4.648958560242967
final_conditional_x12_w2_z2,7,15.0,-4.205653457681256
final_conditional_x12_w2_z2,7,16.0,-2.548260373418133
final_conditional_x12_w2_z2,7,17.0,-0.6500713314334572
final_conditional_x12_w2_z2,7,18.0,1.0478732987465549
final_conditional_x12_w2_z2,7,19.0,2.8355072471774085
final_conditional_x12_w2_z2,7,20.0,6.03564788349652
final_conditional_x12_w2_z2,7,21.0,6.7512839163088385
final_conditional_x12_w2_z2,7,22.0,7.336844942718699
final_conditional_x12_w2_z2,7,23.0,7.652046127295067
final_conditional_x12_w2_z2,7,24.0,9.031963120090984
final_conditional_x12_w2_z2,7,25.0,10.186510986769958
final_conditional_x12_w2_z2,7,26.0,15.438325032657309
final_conditional_x12_w2_z2,7,27.0,17.310331370332527
final_conditional_x12_w2_z2,7,28.0,14.071286294568056
final_conditional_x12_w2_z2,7,29.0,14.26987178660971
final_conditional_x12_w2_z2,7,30.0,14.883814082924625
final_conditional_x12_w2_z2,7,31.0,15.453722353732768
final_conditional_x12_w2_z2,7,32.0,16.713299251564823
final_conditional_x12_w2_z2,7,33.0,19.685542016610356
final_conditional_x12_w2_z2,7,34.0,22.599878200812526
final_conditional_x12_w2_z2,7,35.0,24.110307170745326
final_conditional_x12_w2_z2,7,36.0,25.289622688824647
final_conditional_x12_w2_z2,7,37.0,25.94797675634282
final_conditional_x12_w2_z2,7,38.0,25.91997737661885
final_conditional_x12_w2_z2,7,39.0,25.894888609974664
final_conditional_x12_w2_z2,7,40.0,26.04872283894479
final_conditional_x12_w2_z2,7,41.0,26.279364571762233
final_conditional_x12_w2_z2,7,42.0,26.525034039596427
final_conditional_x12_w2_z2,7,43.0,26.767162114816706
final_conditional_x12_w2_z2,7,44.0,27.568812263029113
final_conditional_x12_w2_z2,7,45.0,28.57091211732868
final_conditional_x12_w2_z2,7,46.0,29.707995628641893
final_conditional_x12_w2_z2,7,47.0,30.450911735212166
final_conditional_x12_w2_z2,7,48.0,30.848699855046924
final_conditional_x12_w2_z2,7,49.0,31.557068872122432
final_conditional_x12_w2_z2,7,50.0,32.16288184992347
final_conditional_x12_w2_z2,7,51.0,33.27551546696779
final_conditional_x12_w2_z2,7,52.0,33.65580804070833
final_conditional_x12_w2_z2,7,53.0,33.75886422422712
final_conditional_x12_w2_z2,7,54.0,34.52357489994108
final_conditional_x12_w2_z2,7,55.0,34.88254147225516
final_conditional_x12_w2_z2,7,56.0,34.923134482832985
final_conditional_x12_w2_z2,7,57.0,34.944420292324146
final_conditional_x12_w2_z2,7,58.0,34.8195786870003
final_conditional_x12_w2_z2,7,59.0,34.87728974692086
final_conditional_x12_w2_z2,7,60.0,34.60695220971695
final_conditional_x12_w2_z2,7,61.0,34.74848716491112
final_conditional_x12_w2_z2,7,62.0,34.48976479793096
final_conditional_x12_w2_z2,7,63.0,34.468434997359445
final_conditional_x12_w2_z2,7,64.0,34.51710492409759
final_conditional_x12_w2_z2,7,65.0,34.52000941050349
final_conditional_x12_w2_z2,7,66.0,34.43963566087786
final_conditional_x12_w2_z2,7,67.0,34.23866469690608
final_conditional_x12_w2_z2,7,68.0,34.1793240675187
final_conditional_x12_w2_z2,7,69.0,33.994545332562616
